YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,15,4,2220,1543,1613,30,11,1624,120,113,97,761,1901,5,1843,1906,23,0,0,0,0,3,20,0
2015,9,25,5,3162,1125,1121,-4,8,1129,200,191,178,1444,1627,5,1645,1632,-13,0,0,NA,NA,NA,NA,NA
2015,9,15,2,1891,1145,1139,-6,12,1151,100,84,62,406,1253,10,1325,1303,-22,0,0,NA,NA,NA,NA,NA
2015,12,12,6,156,715,715,0,10,725,266,248,232,1723,917,6,941,923,-18,0,0,NA,NA,NA,NA,NA
2015,10,17,6,978,730,729,-1,10,739,115,111,83,640,902,18,925,920,-5,0,0,NA,NA,NA,NA,NA
2015,9,10,4,1430,1345,1349,4,22,1411,224,222,194,1562,1825,6,1829,1831,2,0,0,NA,NA,NA,NA,NA
2015,10,1,4,1212,1920,2010,50,20,2030,170,160,135,985,2145,5,2110,2150,40,0,0,0,0,5,35,0
2015,4,17,5,1225,1125,1122,-3,8,1130,140,124,107,834,1317,9,1345,1326,-19,0,0,NA,NA,NA,NA,NA
2015,9,23,3,4591,1127,1123,-4,11,1134,62,58,43,252,1217,4,1229,1221,-8,0,0,NA,NA,NA,NA,NA
2015,8,26,3,4616,1115,1109,-6,22,1131,194,186,153,1250,1504,11,1529,1515,-14,0,0,NA,NA,NA,NA,NA
2015,9,24,4,430,1630,1627,-3,11,1638,76,65,51,338,1729,3,1746,1732,-14,0,0,NA,NA,NA,NA,NA
2015,7,19,7,215,1140,1142,2,12,1154,155,153,133,1020,1407,8,1415,1415,0,0,0,NA,NA,NA,NA,NA
2015,7,18,6,1561,1110,1106,-4,22,1128,125,130,105,666,1313,3,1315,1316,1,0,0,NA,NA,NA,NA,NA
2015,9,27,7,157,1635,1635,0,10,1645,60,61,46,197,1731,5,1735,1736,1,0,0,NA,NA,NA,NA,NA
2015,1,13,2,2494,1400,1359,-1,22,1421,55,56,31,134,1352,3,1355,1355,0,0,0,NA,NA,NA,NA,NA
2015,9,18,5,1253,930,932,2,15,947,312,308,277,2400,1724,16,1742,1740,-2,0,0,NA,NA,NA,NA,NA
2015,1,16,5,3933,1310,1300,-10,9,1309,117,101,87,642,1536,5,1607,1541,-26,0,0,NA,NA,NA,NA,NA
2015,2,4,3,2061,739,734,-5,17,751,170,177,149,912,920,11,929,931,2,0,0,NA,NA,NA,NA,NA
2015,11,21,6,7405,1707,1701,-6,18,1719,47,52,31,175,1750,3,1754,1753,-1,0,0,NA,NA,NA,NA,NA
2015,6,12,5,1923,1750,1757,7,25,1822,279,273,243,1919,1925,5,1929,1930,1,0,0,NA,NA,NA,NA,NA
2015,1,4,7,3351,1730,1823,53,14,1837,180,213,162,925,2019,37,1930,2056,86,0,0,33,0,0,53,0
2015,6,4,4,447,2025,2116,51,11,2127,211,203,179,1337,2226,13,2156,2239,43,0,0,43,0,0,0,0
2015,4,24,5,4909,1900,1907,7,19,1926,58,53,30,192,1956,4,1958,2000,2,0,0,NA,NA,NA,NA,NA
2015,1,18,7,1118,1905,1858,-7,18,1916,170,159,138,1144,2234,3,2255,2237,-18,0,0,NA,NA,NA,NA,NA
2015,2,20,5,515,2254,2246,-8,6,2252,33,35,22,100,2314,7,2327,2321,-6,0,0,NA,NA,NA,NA,NA
2015,9,11,5,2195,1655,1704,9,18,1722,125,135,107,692,2009,10,2000,2019,19,0,0,10,0,9,0,0
2015,10,28,3,1911,800,756,-4,18,814,300,285,262,2288,1536,5,1600,1541,-19,0,0,NA,NA,NA,NA,NA
2015,7,17,5,3519,1210,1200,-10,35,1235,118,123,80,502,1355,8,1408,1403,-5,0,0,NA,NA,NA,NA,NA
2015,6,20,6,484,1515,1512,-3,11,1523,157,139,124,1009,1727,4,1752,1731,-21,0,0,NA,NA,NA,NA,NA
2015,1,11,7,5084,820,815,-5,21,836,131,133,108,674,924,4,931,928,-3,0,0,NA,NA,NA,NA,NA
2015,1,20,2,2335,1438,1431,-7,10,1441,152,151,121,802,1642,20,1710,1702,-8,0,0,NA,NA,NA,NA,NA
2015,10,20,2,3051,2050,2043,-7,19,2102,135,142,100,668,2142,23,2205,2205,0,0,0,NA,NA,NA,NA,NA
2015,3,15,7,5590,1540,1537,-3,12,1549,65,70,53,332,1642,5,1645,1647,2,0,0,NA,NA,NA,NA,NA
2015,2,12,4,3839,945,1011,26,11,1022,85,88,72,496,1234,5,1210,1239,29,0,0,3,0,26,0,0
2015,1,16,5,6067,900,857,-3,24,921,100,103,71,456,932,8,940,940,0,0,0,NA,NA,NA,NA,NA
2015,9,21,1,2216,1948,1945,-3,19,2004,199,192,166,1269,2050,7,2107,2057,-10,0,0,NA,NA,NA,NA,NA
2015,3,14,6,2226,1057,1144,47,7,1151,172,147,131,929,1302,9,1249,1311,22,0,0,0,0,15,7,0
2015,12,13,7,4589,850,1058,128,17,1115,82,80,53,374,1208,10,1012,1218,126,0,0,0,0,0,126,0
2015,11,12,4,1370,1157,1155,-2,10,1205,141,150,119,749,1404,21,1418,1425,7,0,0,NA,NA,NA,NA,NA
2015,1,16,5,5601,605,659,54,23,722,152,143,113,954,1015,7,937,1022,45,0,0,0,0,45,0,0
2015,6,10,3,2795,545,543,-2,13,556,145,155,136,909,912,6,910,918,8,0,0,NA,NA,NA,NA,NA
2015,9,5,6,1268,1000,957,-3,9,1006,65,63,49,308,1055,5,1105,1100,-5,0,0,NA,NA,NA,NA,NA
2015,8,19,3,1511,818,821,3,23,844,185,172,144,1068,1108,5,1123,1113,-10,0,0,NA,NA,NA,NA,NA
2015,10,15,4,3043,1720,1713,-7,10,1723,115,110,93,510,1856,7,1915,1903,-12,0,0,NA,NA,NA,NA,NA
2015,9,3,4,2309,1720,1727,7,12,1739,215,211,192,1670,2351,7,2355,2358,3,0,0,NA,NA,NA,NA,NA
2015,10,16,5,3359,1210,1207,-3,20,1227,95,70,46,323,1413,4,1445,1417,-28,0,0,NA,NA,NA,NA,NA
2015,5,30,6,2576,1029,1018,-11,23,1041,321,315,282,2218,1223,10,1250,1233,-17,0,0,NA,NA,NA,NA,NA
2015,6,15,1,807,700,658,-2,17,715,147,120,96,746,851,7,927,858,-29,0,0,NA,NA,NA,NA,NA
2015,11,27,5,522,2256,2351,55,12,3,109,101,85,550,128,4,45,132,47,0,0,0,0,47,0,0
2015,5,5,2,5205,1910,1935,25,25,2000,96,92,63,416,2103,4,2046,2107,21,0,0,0,0,21,0,0
2015,1,20,2,2377,955,947,-8,12,959,76,70,53,328,1052,5,1111,1057,-14,0,0,NA,NA,NA,NA,NA
2015,11,11,3,289,1825,1903,38,22,1925,165,186,148,978,2153,16,2110,2209,59,0,0,21,0,38,0,0
2015,3,4,3,350,2127,2250,83,10,2300,79,71,59,466,2359,2,2246,1,75,0,0,75,0,0,0,0
2015,12,11,5,786,600,555,-5,17,612,134,135,107,762,759,11,814,810,-4,0,0,NA,NA,NA,NA,NA
2015,10,4,7,465,837,832,-5,60,932,236,268,204,1623,1256,4,1233,1300,27,0,0,27,0,0,0,0
2015,9,11,5,2173,1400,1355,-5,16,1411,127,107,83,594,1534,8,1607,1542,-25,0,0,NA,NA,NA,NA,NA
2015,5,4,1,931,1121,1112,-9,21,1133,164,160,133,930,1246,6,1305,1252,-13,0,0,NA,NA,NA,NA,NA
2015,11,8,7,1257,1215,1213,-2,21,1234,64,66,40,214,1214,5,1219,1219,0,0,0,NA,NA,NA,NA,NA
2015,6,8,1,612,604,637,33,11,648,84,108,55,334,743,42,728,825,57,0,0,24,0,0,33,0
2015,10,5,1,6539,1345,1342,-3,25,1407,122,133,101,642,1648,7,1647,1655,8,0,0,NA,NA,NA,NA,NA
2015,12,9,3,2108,1430,1428,-2,10,1438,125,127,110,667,1628,7,1635,1635,0,0,0,NA,NA,NA,NA,NA
2015,9,12,6,565,2155,2139,-16,16,2155,140,138,113,834,2348,9,15,2357,-18,0,0,NA,NA,NA,NA,NA
2015,3,29,7,4231,710,705,-5,8,713,85,71,55,404,808,8,835,816,-19,0,0,NA,NA,NA,NA,NA
2015,9,15,2,813,2205,2205,0,16,2221,126,111,86,666,2347,9,11,2356,-15,0,0,NA,NA,NA,NA,NA
2015,6,23,2,5186,920,915,-5,14,929,55,50,31,151,1100,5,1115,1105,-10,0,0,NA,NA,NA,NA,NA
2015,9,21,1,798,845,844,-1,16,900,343,333,308,2588,1708,9,1728,1717,-11,0,0,NA,NA,NA,NA,NA
2015,9,26,6,1838,2245,2241,-4,18,2259,52,44,21,96,2320,5,2337,2325,-12,0,0,NA,NA,NA,NA,NA
2015,4,19,7,210,1250,1303,13,15,1318,128,119,100,787,1558,4,1558,1602,4,0,0,NA,NA,NA,NA,NA
2015,6,21,7,735,1015,1036,21,8,1044,175,159,146,1069,1110,5,1110,1115,5,0,0,NA,NA,NA,NA,NA
2015,9,26,6,1720,1140,1151,11,39,1230,110,130,87,449,1357,4,1330,1401,31,0,0,20,0,11,0,0
2015,11,2,1,1800,759,802,3,15,817,156,137,114,937,1011,8,1035,1019,-16,0,0,NA,NA,NA,NA,NA
2015,3,31,2,4359,1910,1904,-6,20,1924,74,81,52,351,2016,9,2024,2025,1,0,0,NA,NA,NA,NA,NA
2015,10,12,1,982,2030,2038,8,20,2058,65,66,41,220,2139,5,2135,2144,9,0,0,NA,NA,NA,NA,NA
2015,8,14,5,4595,1943,1951,8,25,2016,63,60,32,196,2048,3,2046,2051,5,0,0,NA,NA,NA,NA,NA
2015,8,6,4,2410,700,657,-3,11,708,135,125,101,721,949,13,1015,1002,-13,0,0,NA,NA,NA,NA,NA
2015,1,13,2,979,1100,1056,-4,12,1108,170,158,141,990,1229,5,1250,1234,-16,0,0,NA,NA,NA,NA,NA
2015,2,1,7,4395,1350,1348,-2,10,1358,140,131,106,645,1544,15,1610,1559,-11,0,0,NA,NA,NA,NA,NA
2015,8,11,2,1735,1250,1247,-3,14,1301,152,139,119,854,1600,6,1622,1606,-16,0,0,NA,NA,NA,NA,NA
2015,5,18,1,434,2200,2155,-5,16,2211,316,308,288,2521,559,4,616,603,-13,0,0,NA,NA,NA,NA,NA
2015,2,12,4,4,2230,2230,0,16,2246,315,297,274,2556,520,7,545,527,-18,0,0,NA,NA,NA,NA,NA
2015,9,6,7,1104,2005,1956,-9,9,2005,75,69,55,345,2100,5,2120,2105,-15,0,0,NA,NA,NA,NA,NA
2015,3,5,4,4543,1305,1257,-8,7,1304,140,137,126,786,1510,4,1525,1514,-11,0,0,NA,NA,NA,NA,NA
2015,11,23,1,1760,1059,1055,-4,16,1111,102,103,72,511,1323,15,1341,1338,-3,0,0,NA,NA,NA,NA,NA
2015,1,4,7,1890,1635,1651,16,17,1708,140,144,120,829,1908,7,1855,1915,20,0,0,4,0,15,1,0
2015,8,30,7,3475,1855,1848,-7,30,1918,78,85,44,247,2002,11,2013,2013,0,0,0,NA,NA,NA,NA,NA
2015,8,6,4,6068,1440,1441,1,20,1501,105,96,66,438,1607,10,1625,1617,-8,0,0,NA,NA,NA,NA,NA
2015,6,14,7,201,1255,1244,-11,8,1252,156,145,130,1107,1502,7,1531,1509,-22,0,0,NA,NA,NA,NA,NA
2015,4,16,4,4769,842,841,-1,27,908,115,114,83,601,931,4,937,935,-2,0,0,NA,NA,NA,NA,NA
2015,8,12,3,2460,555,552,-3,11,603,85,70,54,301,657,5,720,702,-18,0,0,NA,NA,NA,NA,NA
2015,6,21,7,2777,805,800,-5,10,810,265,256,241,1984,1511,5,1530,1516,-14,0,0,NA,NA,NA,NA,NA
2015,5,17,7,232,2037,2040,3,8,2048,43,40,28,163,2116,4,2120,2120,0,0,0,NA,NA,NA,NA,NA
2015,10,28,3,2150,1930,1928,-2,9,1937,95,96,83,543,2100,4,2105,2104,-1,0,0,NA,NA,NA,NA,NA
2015,10,23,5,1105,710,706,-4,9,715,147,126,112,853,807,5,837,812,-25,0,0,NA,NA,NA,NA,NA
2015,5,1,5,2499,1140,1147,7,17,1204,265,256,230,1979,1854,9,1905,1903,-2,0,0,NA,NA,NA,NA,NA
2015,11,19,4,5052,2116,2314,118,19,2333,79,79,56,399,29,4,2235,33,118,0,0,0,0,0,118,0
2015,5,27,3,6098,1203,1158,-5,16,1214,106,101,75,488,1329,10,1349,1339,-10,0,0,NA,NA,NA,NA,NA
2015,4,3,5,3054,2140,2154,14,10,2204,60,61,47,237,2251,4,2240,2255,15,0,0,1,0,0,14,0
2015,1,6,2,321,910,1107,117,9,1116,215,212,194,1204,1430,9,1245,1439,114,0,0,0,0,84,30,0
2015,5,24,7,1536,1310,1315,5,10,1325,96,84,69,409,1434,5,1446,1439,-7,0,0,NA,NA,NA,NA,NA
2015,8,9,7,5622,1412,1427,15,23,1450,135,125,96,783,1726,6,1727,1732,5,0,0,NA,NA,NA,NA,NA
2015,2,4,3,2965,700,657,-3,9,706,160,151,138,979,824,4,840,828,-12,0,0,NA,NA,NA,NA,NA
2015,12,7,1,795,1420,1411,-9,11,1422,239,202,188,1325,1630,3,1719,1633,-46,0,0,NA,NA,NA,NA,NA
2015,5,30,6,3354,2150,2152,2,14,2206,61,45,28,157,2334,3,2351,2337,-14,0,0,NA,NA,NA,NA,NA
2015,2,5,4,1792,600,556,-4,9,605,160,142,129,992,814,4,840,818,-22,0,0,NA,NA,NA,NA,NA
2015,8,22,6,1298,2120,2141,21,13,2154,309,297,277,2504,531,7,529,538,9,0,0,NA,NA,NA,NA,NA
2015,4,14,2,4550,1910,2004,54,9,2013,175,166,155,1129,2048,2,2005,2050,45,0,0,0,0,0,45,0
2015,4,22,3,1215,1515,1514,-1,22,1536,117,109,84,620,1700,3,1712,1703,-9,0,0,NA,NA,NA,NA,NA
2015,12,15,2,1218,845,841,-4,9,850,205,187,170,1431,1340,8,1410,1348,-22,0,0,NA,NA,NA,NA,NA
2015,6,7,7,4172,2210,2208,-2,10,2218,115,106,92,687,2350,4,5,2354,-11,0,0,NA,NA,NA,NA,NA
2015,8,8,6,3420,1418,1435,17,25,1500,80,79,50,315,1550,4,1538,1554,16,0,0,0,0,0,16,0
2015,11,20,5,2061,515,510,-5,11,521,93,81,63,366,624,7,648,631,-17,0,0,NA,NA,NA,NA,NA
2015,6,29,1,2232,1515,1517,2,18,1535,68,68,46,297,1621,4,1623,1625,2,0,0,NA,NA,NA,NA,NA
2015,4,16,4,5023,1115,1108,-7,10,1118,88,81,67,373,1325,4,1343,1329,-14,0,0,NA,NA,NA,NA,NA
2015,2,17,2,2719,750,744,-6,12,756,76,78,44,261,940,22,1006,1002,-4,0,0,NA,NA,NA,NA,NA
2015,8,16,7,6216,910,922,12,17,939,252,225,201,1735,1500,7,1522,1507,-15,0,0,NA,NA,NA,NA,NA
2015,10,15,4,6110,1340,1337,-3,9,1346,137,135,118,760,1444,8,1457,1452,-5,0,0,NA,NA,NA,NA,NA
2015,8,26,3,559,941,938,-3,13,951,223,204,188,1547,1259,3,1324,1302,-22,0,0,NA,NA,NA,NA,NA
2015,1,18,7,3196,1100,1048,-12,9,1057,95,86,70,551,1307,7,1335,1314,-21,0,0,NA,NA,NA,NA,NA
2015,2,26,4,1451,1640,1923,163,7,1930,85,72,61,436,2031,4,1805,2035,150,0,0,0,0,5,145,0
2015,10,8,4,1336,1208,1204,-4,14,1218,80,83,64,422,1422,5,1428,1427,-1,0,0,NA,NA,NA,NA,NA
2015,1,13,2,688,1025,1018,-7,16,1034,250,249,219,1739,1613,14,1635,1627,-8,0,0,NA,NA,NA,NA,NA
2015,5,16,6,1322,2025,2057,32,11,2108,100,85,68,452,2216,6,2205,2222,17,0,0,0,0,7,10,0
2015,5,27,3,132,1235,1256,21,12,1308,80,78,62,417,1410,4,1355,1414,19,0,0,13,0,0,6,0
2015,7,19,7,1226,833,818,-15,12,830,84,81,63,369,933,6,957,939,-18,0,0,NA,NA,NA,NA,NA
2015,12,16,3,2101,700,655,-5,14,709,155,135,112,746,901,9,935,910,-25,0,0,NA,NA,NA,NA,NA
2015,5,13,3,5477,1001,959,-2,12,1011,81,71,55,332,1106,4,1122,1110,-12,0,0,NA,NA,NA,NA,NA
2015,8,31,1,384,2135,2131,-4,19,2150,113,113,85,550,2315,9,2328,2324,-4,0,0,NA,NA,NA,NA,NA
2015,12,7,1,1075,905,921,16,14,935,296,280,260,2227,1655,6,1701,1701,0,0,0,NA,NA,NA,NA,NA
2015,10,22,4,657,1220,1219,-1,9,1228,100,94,80,468,1248,5,1300,1253,-7,0,0,NA,NA,NA,NA,NA
2015,8,5,3,1289,918,1006,48,26,1032,238,258,225,1608,1417,7,1316,1424,68,0,0,20,0,48,0,0
2015,11,13,5,752,1115,1108,-7,12,1120,207,185,169,1491,1609,4,1642,1613,-29,0,0,NA,NA,NA,NA,NA
2015,10,12,1,222,2200,2156,-4,17,2213,80,80,58,402,11,5,20,16,-4,0,0,NA,NA,NA,NA,NA
2015,1,8,4,2212,1915,1910,-5,22,1932,94,103,78,550,2050,3,2049,2053,4,0,0,NA,NA,NA,NA,NA
2015,2,9,1,316,1700,1700,0,40,1740,91,92,45,226,1825,7,1831,1832,1,0,0,NA,NA,NA,NA,NA
2015,1,2,5,5323,1810,1757,-13,16,1813,97,92,69,304,1922,7,1947,1929,-18,0,0,NA,NA,NA,NA,NA
2015,11,10,2,4545,2005,2005,0,13,2018,112,108,91,601,2149,4,2157,2153,-4,0,0,NA,NA,NA,NA,NA
2015,8,8,6,2184,1704,1700,-4,24,1724,93,80,51,321,1815,5,1837,1820,-17,0,0,NA,NA,NA,NA,NA
2015,4,3,5,2793,625,622,-3,15,637,89,85,62,455,739,8,754,747,-7,0,0,NA,NA,NA,NA,NA
2015,5,19,2,1343,1214,1214,0,16,1230,76,69,49,306,1319,4,1330,1323,-7,0,0,NA,NA,NA,NA,NA
2015,8,26,3,2529,2204,2157,-7,17,2214,106,103,79,554,2333,7,2350,2340,-10,0,0,NA,NA,NA,NA,NA
2015,8,6,4,166,700,654,-6,33,727,155,160,123,872,830,4,835,834,-1,0,0,NA,NA,NA,NA,NA
2015,11,30,1,651,1930,1929,-1,8,1937,72,67,53,338,2130,6,2142,2136,-6,0,0,NA,NA,NA,NA,NA
2015,11,12,4,810,1743,1859,76,19,1918,126,139,110,679,2108,10,1949,2118,89,0,0,13,0,3,73,0
2015,4,24,5,779,1025,1023,-2,14,1037,335,293,276,2475,1813,3,1900,1816,-44,0,0,NA,NA,NA,NA,NA
2015,8,5,3,1209,1048,1130,42,9,1139,224,199,186,1431,1245,4,1232,1249,17,0,0,0,0,17,0,0
2015,12,1,2,694,1120,1155,35,18,1213,120,119,93,725,1446,8,1420,1454,34,0,0,34,0,0,0,0
2015,10,3,6,903,1555,1601,6,15,1616,189,176,158,1180,1854,3,1904,1857,-7,0,0,NA,NA,NA,NA,NA
2015,1,27,2,4729,1130,1120,-10,13,1133,92,76,57,409,1230,6,1302,1236,-26,0,0,NA,NA,NA,NA,NA
2015,5,6,3,297,845,837,-8,12,849,170,161,144,994,1013,5,1035,1018,-17,0,0,NA,NA,NA,NA,NA
2015,4,2,4,1338,2106,2112,6,20,2132,69,68,42,214,2114,6,2115,2120,5,0,0,NA,NA,NA,NA,NA
2015,10,27,2,4900,1700,1705,5,21,1726,143,151,128,783,1834,2,1823,1836,13,0,0,NA,NA,NA,NA,NA
2015,1,25,7,2699,1230,1219,-11,34,1253,85,98,55,347,1348,9,1355,1357,2,0,0,NA,NA,NA,NA,NA
2015,5,23,6,2157,1305,1303,-2,16,1319,115,121,102,689,1601,3,1600,1604,4,0,0,NA,NA,NA,NA,NA
2015,7,18,6,337,830,1037,127,19,1056,118,129,100,680,1136,10,928,1146,138,0,0,111,0,0,27,0
2015,10,4,7,4954,600,557,-3,13,610,90,92,68,448,818,11,830,829,-1,0,0,NA,NA,NA,NA,NA
2015,1,12,1,2598,700,728,28,65,833,90,122,48,235,1021,9,930,1030,60,0,0,32,0,28,0,0
2015,1,8,4,1238,605,602,-3,13,615,80,72,54,300,709,5,725,714,-11,0,0,NA,NA,NA,NA,NA
2015,2,13,5,4863,1540,1534,-6,13,1547,63,62,41,201,1628,8,1643,1636,-7,0,0,NA,NA,NA,NA,NA
2015,3,24,2,1754,1535,1529,-6,12,1541,101,95,68,430,1649,15,1716,1704,-12,0,0,NA,NA,NA,NA,NA
2015,10,31,6,594,1520,1514,-6,12,1526,153,158,132,1009,1938,14,1953,1952,-1,0,0,NA,NA,NA,NA,NA
2015,1,6,2,857,1305,1452,107,18,1510,190,179,155,1452,1945,6,1815,1951,96,0,0,0,0,96,0,0
2015,1,16,5,2478,1454,1451,-3,15,1506,82,73,53,341,1459,5,1516,1504,-12,0,0,NA,NA,NA,NA,NA
2015,5,8,5,36,1500,1503,3,6,1509,60,57,48,239,1557,3,1600,1600,0,0,0,NA,NA,NA,NA,NA
2015,11,22,7,4076,805,806,1,13,819,85,83,65,349,924,5,930,929,-1,0,0,NA,NA,NA,NA,NA
2015,5,1,5,1459,1611,1559,-12,14,1613,188,188,168,1173,1901,6,1919,1907,-12,0,0,NA,NA,NA,NA,NA
2015,10,23,5,649,523,521,-2,14,535,155,143,125,967,840,4,858,844,-14,0,0,NA,NA,NA,NA,NA
2015,7,22,3,159,726,725,-1,17,742,228,217,196,1464,858,4,914,902,-12,0,0,NA,NA,NA,NA,NA
2015,3,1,7,1572,1855,1901,6,10,1911,193,177,161,1471,2252,6,2308,2258,-10,0,0,NA,NA,NA,NA,NA
2015,3,29,7,537,1030,1022,-8,8,1030,155,149,135,956,1245,6,1305,1251,-14,0,0,NA,NA,NA,NA,NA
2015,12,26,6,6316,2035,2040,5,17,2057,275,266,241,1733,2258,8,2310,2306,-4,0,0,NA,NA,NA,NA,NA
2015,12,28,1,3022,555,553,-2,10,603,125,102,81,640,724,11,800,735,-25,0,0,NA,NA,NA,NA,NA
2015,4,15,3,397,1122,1125,3,31,1156,87,106,63,334,1259,12,1249,1311,22,0,0,22,0,0,0,0
2015,10,21,3,915,855,845,-10,12,857,165,177,147,888,1024,18,1040,1042,2,0,0,NA,NA,NA,NA,NA
2015,4,17,5,354,1559,1612,13,20,1632,187,167,145,1208,1957,2,2006,1959,-7,0,0,NA,NA,NA,NA,NA
2015,1,11,7,4217,1218,1229,11,11,1240,81,85,61,305,1341,13,1339,1354,15,0,0,4,0,11,0,0
2015,8,20,4,871,2130,2124,-6,21,2145,362,344,319,2777,504,4,532,508,-24,0,0,NA,NA,NA,NA,NA
2015,12,20,7,589,1949,1951,2,58,2049,365,418,352,2419,2341,8,2254,2349,55,0,0,55,0,0,0,0
2015,7,7,2,4529,1255,1501,126,8,1509,160,162,147,1044,1536,7,1335,1543,128,0,0,2,0,126,0,0
2015,11,20,5,1905,1414,1513,59,11,1524,108,80,65,414,1629,4,1602,1633,31,0,0,0,0,0,31,0
2015,7,25,6,1600,2105,2221,76,20,2241,187,186,156,1145,117,10,12,127,75,0,0,0,0,58,17,0
2015,10,24,6,3138,1930,1920,-10,4,1924,73,61,50,224,1914,7,1943,1921,-22,0,0,NA,NA,NA,NA,NA
2015,1,20,2,3031,959,950,-9,21,1011,159,140,112,762,1203,7,1238,1210,-28,0,0,NA,NA,NA,NA,NA
2015,6,28,7,1028,1305,1355,50,11,1406,243,245,224,1726,1950,10,1908,2000,52,0,0,2,0,12,38,0
2015,6,21,7,49,1830,1836,6,13,1849,65,63,43,239,1932,7,1935,1939,4,0,0,NA,NA,NA,NA,NA
2015,5,4,1,330,640,640,0,12,652,94,91,73,456,905,6,914,911,-3,0,0,NA,NA,NA,NA,NA
2015,7,16,4,1615,1302,1254,-8,16,1310,83,83,63,395,1413,4,1425,1417,-8,0,0,NA,NA,NA,NA,NA
2015,8,4,2,1482,715,714,-1,18,732,94,81,53,356,825,10,849,835,-14,0,0,NA,NA,NA,NA,NA
2015,6,6,6,4586,1015,1011,-4,17,1028,108,119,94,584,1302,8,1303,1310,7,0,0,NA,NA,NA,NA,NA
2015,9,21,1,207,1410,1408,-2,11,1419,95,95,80,546,1539,4,1545,1543,-2,0,0,NA,NA,NA,NA,NA
2015,11,14,6,1869,1800,1754,-6,21,1815,116,115,90,600,1945,4,1956,1949,-7,0,0,NA,NA,NA,NA,NA
2015,6,17,3,571,1520,1511,-9,16,1527,140,146,126,933,1733,4,1740,1737,-3,0,0,NA,NA,NA,NA,NA
2015,1,9,5,4482,736,732,-4,17,749,129,140,111,674,840,12,845,852,7,0,0,NA,NA,NA,NA,NA
2015,11,17,2,340,1210,1309,59,11,1320,96,76,60,460,1420,5,1346,1425,39,0,0,0,0,39,0,0
2015,11,12,4,325,1349,1425,36,19,1444,135,127,101,811,1625,7,1604,1632,28,0,0,0,0,14,14,0
2015,8,1,6,1822,2010,2134,84,5,2139,75,71,61,419,2240,5,2125,2245,80,0,0,0,0,80,0,0
2015,8,25,2,1119,1706,1701,-5,24,1725,140,117,90,541,1855,3,1926,1858,-28,0,0,NA,NA,NA,NA,NA
2015,5,1,5,1945,1705,1700,-5,12,1712,76,71,51,328,1903,8,1921,1911,-10,0,0,NA,NA,NA,NA,NA
2015,10,19,1,1879,615,612,-3,11,623,235,217,202,1521,745,4,810,749,-21,0,0,NA,NA,NA,NA,NA
2015,6,8,1,2005,732,739,7,14,753,113,107,88,594,921,5,925,926,1,0,0,NA,NA,NA,NA,NA
2015,1,7,3,648,1010,1004,-6,25,1029,174,183,154,1216,1403,4,1404,1407,3,0,0,NA,NA,NA,NA,NA
2015,3,21,6,2090,700,709,9,9,718,191,179,166,1426,1204,4,1211,1208,-3,0,0,NA,NA,NA,NA,NA
2015,3,27,5,390,1830,1901,31,10,1911,134,132,109,646,2000,13,1944,2013,29,0,0,0,0,0,29,0
2015,7,23,4,493,800,754,-6,15,809,160,169,147,1050,1036,7,1040,1043,3,0,0,NA,NA,NA,NA,NA
2015,2,17,2,5071,1810,1927,77,25,1952,119,114,84,529,2116,5,2009,2121,72,0,0,0,0,0,72,0
2015,5,27,3,4758,920,914,-6,11,925,66,61,40,224,1005,10,1026,1015,-11,0,0,NA,NA,NA,NA,NA
2015,10,21,3,1375,1710,1707,-3,11,1718,120,104,90,626,1748,3,1810,1751,-19,0,0,NA,NA,NA,NA,NA
2015,5,21,4,4464,605,618,13,7,625,115,106,94,687,759,5,800,804,4,0,0,NA,NA,NA,NA,NA
2015,7,21,2,327,1350,1347,-3,24,1411,80,100,57,370,1508,19,1510,1527,17,0,0,17,0,0,0,0
2015,11,24,2,684,1010,1008,-2,23,1031,210,209,177,1546,1528,9,1540,1537,-3,0,0,NA,NA,NA,NA,NA
2015,10,5,1,3257,2034,2022,-12,20,2042,104,89,65,419,2147,4,2218,2151,-27,0,0,NA,NA,NA,NA,NA
2015,8,6,4,1780,950,941,-9,26,1007,100,92,61,430,1108,5,1130,1113,-17,0,0,NA,NA,NA,NA,NA
2015,6,7,7,2701,1637,1636,-1,9,1645,127,135,111,695,1736,15,1744,1751,7,0,0,NA,NA,NA,NA,NA
2015,8,11,2,2987,2003,2001,-2,29,2030,94,98,64,455,2134,5,2137,2139,2,0,0,NA,NA,NA,NA,NA
2015,7,11,6,2488,1320,1317,-3,12,1329,148,162,124,980,1633,26,1648,1659,11,0,0,NA,NA,NA,NA,NA
2015,8,8,6,676,1755,1821,26,34,1855,325,318,278,2176,2033,6,2020,2039,19,0,0,0,0,6,13,0
